genome_id	dog	bin_idx	read_hits	sample_hits	samples	bin_start	bin_stop
G000154205	not provided	195	67	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	915628	920348
G000154205	No	196	99	14	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	920348	925068
G000154205	Yes	196	65	11	[10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	920348	925068
G000154205	not provided	196	58	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	920348	925068
G000154205	No	197	105	15	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	925068	929788
G000154205	Yes	197	60	11	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	925068	929788
G000154205	not provided	197	60	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	925068	929788
G000154205	No	198	95	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	929788	934507
G000154205	Yes	198	67	9	[10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	929788	934507
G000154205	not provided	198	78	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	929788	934507
G000154205	No	199	91	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101084,10317.000101096,10317.000101103,10317.000101104,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	934507	939227
G000154205	Yes	199	53	10	[10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	934507	939227
G000154205	not provided	199	68	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	934507	939227
G000154205	No	200	103	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101084,10317.000101096,10317.000101103,10317.000101104,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	939227	943947
G000154205	Yes	200	58	10	[10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	939227	943947
G000154205	not provided	200	59	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	939227	943947
G000154205	No	201	112	17	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101084,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	943947	948667
G000154205	Yes	201	62	11	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	943947	948667
G000154205	not provided	201	63	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	943947	948667
G000154205	No	202	80	15	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	948667	953386
G000154205	Yes	202	57	11	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	948667	953386
G000154205	not provided	202	30	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	948667	953386
G000154205	No	203	88	12	[10317.000035779,10317.000092644,10317.000094753,10317.000101078,10317.000101096,10317.000101103,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	953386	958106
G000154205	Yes	203	52	7	[10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242]	953386	958106
G000154205	not provided	203	32	5	[10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000102741]	953386	958106
G000154205	No	204	84	13	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	958106	962826
G000154205	Yes	204	45	7	[10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242]	958106	962826
G000154205	not provided	204	38	5	[10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000102741]	958106	962826
G000154205	No	205	90	13	[10317.000035779,10317.000092644,10317.000094753,10317.000101078,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	962826	967546
G000154205	Yes	205	58	10	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242]	962826	967546
G000154205	not provided	205	32	5	[10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000102741]	962826	967546
G000154205	No	206	91	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	967546	972265
G000154205	Yes	206	48	10	[10317.000101074,10317.000101076,10317.000101100,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	967546	972265
G000154205	not provided	206	47	10	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	967546	972265
G000154205	No	207	75	15	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	972265	976985
G000154205	Yes	207	47	10	[10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	972265	976985
G000154205	not provided	207	52	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	972265	976985
G000154205	No	208	85	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	976985	981705
G000154205	Yes	208	44	10	[10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	976985	981705
G000154205	not provided	208	54	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	976985	981705
G000154205	No	209	114	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101084,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	981705	986425
G000154205	Yes	209	65	11	[10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	981705	986425
G000154205	not provided	209	65	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	981705	986425
G000154205	No	210	121	17	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	986425	991144
G000154205	Yes	210	60	10	[10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	986425	991144
G000154205	not provided	210	64	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	986425	991144
G000154205	No	211	101	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	991144	995864
G000154205	Yes	211	67	11	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	991144	995864
G000154205	not provided	211	65	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	991144	995864
G000154205	No	212	66	17	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101084,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	995864	1000584
G000154205	Yes	212	31	10	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101404]	995864	1000584
G000154205	not provided	212	42	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	995864	1000584
G000154205	No	213	120	17	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101084,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	1000584	1005303
G000154205	Yes	213	75	19	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389,10317.000101404]	1000584	1005303
G000154205	not provided	213	64	10	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	1000584	1005303
G000154205	No	214	87	15	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	1005303	1010023
G000154205	Yes	214	66	11	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	1005303	1010023
G000154205	not provided	214	59	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	1005303	1010023
G000154205	No	215	97	14	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	1010023	1014743
G000154205	Yes	215	52	11	[10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	1010023	1014743
G000154205	not provided	215	66	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	1010023	1014743
G000154205	No	216	96	15	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	1014743	1019463
G000154205	Yes	216	59	11	[10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101404]	1014743	1019463
G000154205	not provided	216	67	10	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	1014743	1019463
